"id","label","tweet"
"tw:862616129616924672","0","RT @elperiodico: Una discusión entre Italia y Malta impidió el rescate de casi 500 inmigrantes que murieron ahogados https://t.co/Eaqa3WM4nw"
"tw:862619084952928256","0","RT @V_of_Europe: More of the same for France. More migrants, more crime and more innocent people will die.. https://t.co/M8Eg1Homs9"
"tw:862628821530542081","0","Look at spotty twit called me a lad.  Open migration will add to homelessness food banks death sexual exploitation https://t.co/KmhnHRITsb"
"tw:862644505081720832","0","This is really good. Links from refugee YouTubers - Missing Perspectives https://t.co/KgCsp37RVQ"
"tw:862647420022398976","0","RT @charliechar: This is really good. Links from refugee YouTubers - Missing Perspectives https://t.co/KgCsp37RVQ"
"tw:862648992215191554","0","I was loitering around on the border between life and death and he pulled me back up in a miraculous revival."
"tw:862661119575543808","0","Mm hmm. Does this migrant have to pay for a roof over their head while they're here, just like you do? https://t.co/rmMbCZOkdc"
"tw:862662307205324800","0","RT @fleetstreetfox: Mm hmm. Does this migrant have to pay for a roof over their head while they're here, just like you do? https://t.co/rmM…"
"tw:862662429892857857","0","RT @XHNews: Death-defying soldiers clear landmines along China-Vietnam border. Why do they walk through mine field hand in hand? https://t.…"
"tw:862663410269532162","0","7,400 Babies were born in refugee camp without a single death. White House is ending support #FundUNFPA @undispatch https://t.co/vtHQLGpWZI"
"tw:862663616788672512","0","RT @FriendsofUNFPA: 7,400 Babies were born in refugee camp without a single death. White House is ending support #FundUNFPA @undispatch htt…"
"tw:862672032625967104","0","RT @polNewsForever: He tried to warn us, but it didn't matter. Hillary and Obama wanted him dead, and the Globalists wanted to manufact… "
"tw:862675530080014338","0","RT @astrogonza: How NOT to handle an emergency https://t.co/ZNb2uX93og"
"tw:862677059927232513","1","""Vaya a Malta, que está más cerca"". Desde Malta:""Vaya a Italia"". 5 horas después,268 inmigrantes sirios murieron. 

https://t.co/JbtlJe9iXf"
"tw:862677303406546944","0","RT @hebinotoshi: Meanwhile la dolce vita https://t.co/1ymWLSq7Ts"
"tw:862677375980625920","1","RT @cristina_gullon: ""Vaya a Malta, que está más cerca"". Desde Malta:""Vaya a Italia"". 5 horas después,268 inmigrantes sirios murieron. 

ht…"
"tw:862689009998286848","0","#TodayInNumber: 39 die in venezuela protest, 500 migrants stopped, 37 Mn Painkillers seized &amp; more https://t.co/2n9WokPmog"
"tw:862693587292745730","1","15 Year Old Boy Stabbed To Death By Muslim Refugee For Protecting Young Girl From Sex Attack https://t.co/pThbEwFSOT"
"tw:862695135821406209","0","So true. And sadly on Monday I found a dead indigo bunting in the courtyard at work, an apparent glass strike victi… https://t.co/DPP91p8sWk"
"tw:862695792515178496","0","RT @WIONews: #TodayInNumber: 39 die in venezuela protest, 500 migrants stopped, 37 Mn Painkillers seized &amp; more https://t.co/2n9WokPmog"
"tw:862704294453182464","0","F..KING NITWITS! Jullie zijn 't gevaar! Jullie smokkelen mannen uit Afrika, jullie maken Libië gevaarlijk! Oppakken… https://t.co/MnbiAON4TY"
"tw:862706616088621056","0",".@realDonaldTrump This is pure, unadulterated truth, and as a result people are dying all over the world, due to th… https://t.co/R3jxx9RAkW"
"tw:862707461530284033","0","RT @KazmierskiR: .@realDonaldTrump This is pure, unadulterated truth, and as a result people are dying all over the world, due to th… "
"tw:862710098430394368","0","RT @maryannmcgivern: The border is a death trap that doesn't deter migrants - National Catholic Reporter: https://t.co/LvSfYVvNmM"
"tw:862736487368052736","0","""Convert or die""!!! EU Muslim migrants warn of coming genocide😷😷
https://t.co/qbo3recUQv https://t.co/1koNEA9qUT"
"tw:862737913783570432","0","RT @PIPOLINO007: ""Convert or die""!!! EU Muslim migrants warn of coming genocide😷😷
https://t.co/qbo3recUQv https://t.co/1koNEA9qUT"
"tw:862752370979164166","0","RT @migrantpedia: Antoine Chaudet (@agedelatortue, #Rennes) présentera L'Encyclopédie des migrants lors du festival Singulier Pluriel… "
"tw:862770488141111296","0","Yeah you can appeal....immediate death or slow painful death....take your time Mo. https://t.co/zyXUAXJqW5"
"tw:862771849507340292","0","RT @SjranchJL: Questions remain over U.S. border agent's shooting death near Bisbee https://t.co/vuthQNKUKB
Great piece with Ed Ashurst"
"tw:862776141513342977","0","The Strange Death of Europe by @DouglasKMurray s/b compulsory reading for everyone supporting Islamic mass migration
https://t.co/nLY4roqsC4"
"tw:862781971918974978","0","Italia tardó 5 horas en socorrer un naufragio en el que murieron 268 inmigrantes https://t.co/2rBqcCTSmU #malta… https://t.co/lpSbcz26uC"
"tw:862787584052805632","0","RT @Bane1349: In The End he was our friend and Hillary had him murdered.
She later laughed about it on television. https://t.co/iE3iSIz6HT"
"tw:862793066968690691","0","RT @ThomasJerard: This is a dead Syrian refugee he wasn't even 5 years old this is what you Trump fuckers are voting for https://t.co/hYanB…"
"tw:862802638953467905","0","I interviewed a woman from Libya last week: https://t.co/MK7exAaX49 https://t.co/FhXzcbLXei"
"tw:862805045397643272","1","⚠️ Another sadly weekend in the Mediterranean: refugee death toll for 2017 now above 1,300 after two more sinkings...https://t.co/l0AzqzlXtl"
"tw:862805803157393408","0","RT @astradisastra: When refugees make media about the refugee crisis there's heartbreak, but also humor &amp; revealing social experiments.
htt…"
"tw:862809758843117568","0","RT @CircusMaximus14: I interviewed a woman from Libya last week: https://t.co/MK7exAaX49 https://t.co/FhXzcbLXei"
"tw:862813133995479042","0","Horrific phone calls reveal how Italian Coast Guard let dozens of refugees drown | The Independent https://t.co/7lBfWa3s1H"
"tw:862815486106451968","0","RT @moethemyth: Absolutely sickening by Italy!
Italian Coast Guard let dozens of refugees drown, phone calls reveal https://t.co/7442eRBFdE"
"tw:862843460428197888","0","RT @AMike4761: MORE ISLAMIC HORROR IN GERMANY as Syrian Muslim refugee, 21, hacks pregnant woman to death and injures two others https://t.…"
"tw:862946681393827840","0","#NowPlaying イオシス - 惑いて来たれ、遊惰な神隠し ～ Border of Death 《ALBUM: 東方乙女囃子》"
"tw:862950830458187777","0","Archive: Another 250 #migrants die in Mediterranean Sea https://t.co/J4mmtmD8az #libya #mediterraneansea"
"tw:862957561426964480","0","Hungarian Prime Minister Viktor Orbán said that to accept large numbers of migrants would be “national suicide”. https://t.co/cOz5NWFPHv"
"tw:862957607266463744","0","RT @BreitbartLondon: Hungarian Prime Minister Viktor Orbán said that to accept large numbers of migrants would be “national suicide”. https…"
"tw:862960591224418304","0","HOT♨MILITARY♦#SCIFI
@ericjwriting
➰ ♦DANCE OF DEATH♦➰ 
Space Union SECURE BORDER?
#ASMSG
https://t.co/zLz7Bp7VmL https://t.co/v6UPiH45UI"
"tw:862961804506484736","0","RT @Tammysdragonfly: HOT♨MILITARY♦#SCIFI
@ericjwriting
➰ ♦DANCE OF DEATH♦➰ 
Space Union SECURE BORDER?
#ASMSG
https://t.co/zLz7Bp7VmL https…"
"tw:862975141478883332","0","RT @dearaunty: @uk_rants @Little_G2 People need to be asking for a roll-call for all kids in care - there are the 'missing', too -… "
"tw:862991131864219649","0","Well now we know the quid pro quo for the refugee swap was dead Australian boys in Afghanistan. *slow clap*"
"tw:862991326077386752","0","RT @dotrat: Well now we know the quid pro quo for the refugee swap was dead Australian boys in Afghanistan. *slow clap*"
"tw:863000115883257856","0","Check out these beautiful pictures @WouterVellekoop shot at last night's #BorderKitchen with @garyyounge! https://t.co/nJ3nzfsIba"
"tw:863000589382406149","0","RT @borderkitchen: Check out these beautiful pictures @WouterVellekoop shot at last night's #BorderKitchen with @garyyounge! https://t.co/n…"
"tw:863012195399020544","0","@JL02048628 @martuk56 @maklelan @ElizaBleak @mrv1921 @PrisonPlanet Guess we need a refugee program for them. Africa… https://t.co/qnHUmE4r0l"
"tw:863014561590509568","0","UK Foreign policy = million+dead &amp; counting, destruction of countries, biggest refugee crisis since WW2 &amp; terrorism… https://t.co/DbiwD5Dmot"
"tw:863015610942410755","0","RT @CollinsMikeyc: UK Foreign policy = million+dead &amp; counting, destruction of countries, biggest refugee crisis since WW2 &amp; terrorism… "
"tw:863016171997679616","0","Nearly 250 #refugees dead after two migrant boats sink in Mediterranean. Death toll reachs 1,300 people in 2017 https://t.co/h16wK4262Q"
"tw:863019521115910145","0","Venez découvrir ""L'Encyclopédie des migrants"" de l'@agedelatortue à 18h30 au @CentrePompidou... https://t.co/B4srGWKRFb"
"tw:863021301530841091","0","""A Neuroscientist Explores the Border Between Life and Death"" @Comadork new book comes out June 20 #IntoTheGrayZone https://t.co/hEsGoODROp"
"tw:863024253033209858","0","RT @blogdocs: Venez découvrir ""L'Encyclopédie des migrants"" de l'@agedelatortue à 18h30 au @CentrePompidou... https://t.co/B4srGWKRFb"
"tw:863024565823447040","0","Un beau projet de collecte de la parole des migrants #Àdécouvrir https://t.co/qbebcnLyC9"
"tw:863031006659461122","0","Italian Coast Guard let dozens of refugees drown, phone calls reveal https://t.co/jukzGfoz9A"
"tw:863036644831617024","0","Importing jihadis that left their wives and children to die. Death of Europe in front of our eyes. https://t.co/jpNZUxUV1C"
"tw:863037500864040960","0","@FoxNews @VP ISIS shouts ""Death to America"".  ISIS says ""infiltrate refugee program"".  President Trump says: EXTREM… https://t.co/MUyyA90HdX"
"tw:863038536404041729","0","#MissingChildren #Europe's missing #refugee children  https://t.co/kgGSqNUrKO"
"tw:863042339824058368","1","Muslims bring nothing to the world but death and destruction. Can't imagine why any country wants to import these w… https://t.co/q4bFiWaY6x"
"tw:863042860702216192","1","RT @horsesandhounds: Muslims bring nothing to the world but death and destruction. Can't imagine why any country wants to import these w… "
"tw:863043442301181954","0","UN in SSudan said recent heightened tension btwn Dinka &amp; Murle tribes in Pibor near Ethiopia border cld result in massive death casualties"
"tw:863047415200440324","0","RT @mashanubian: UN in SSudan said recent heightened tension btwn Dinka &amp; Murle tribes in Pibor near Ethiopia border cld result in massive…"
"tw:863057779694739457","0","@CollinsMikeyc @aenea2662 UK +US Foreign policy = million+dead &amp; counting, destruction of countries, biggest refuge… https://t.co/JPEl7y2SZ5"
"tw:863057821453230080","0","RT @changeworld2: @CollinsMikeyc @aenea2662 UK +US Foreign policy = million+dead &amp; counting, destruction of countries, biggest refuge… "
"tw:863058942955593729","0","Great Sierra Club brief on trade and migration. This type of honesty missing in EU's 'reflections' on globalisation… https://t.co/3V5TLPQUf3"
"tw:863059194374746113","0","RT @TradeJusticeMov: Great Sierra Club brief on trade and migration. This type of honesty missing in EU's 'reflections' on globalisation… "
"tw:863062370679238656","0","Shipwrecks spark rise in migrant death toll https://t.co/5M9SI21kiM https://t.co/DKl76UFvHj"
"tw:863071584776572929","0","Death would be too easy... https://t.co/oLMaXNQB2U"
"tw:863073403368091649","0","15-Year-Old Boy Knifed To Death By Muslim 'Refugee' For Preventing Young Girl From Sexual Assault ⋆ US Herald https://t.co/hnMa5dZ3Ym"
"tw:863075438121406465","0","15-Year-Old Boy Knifed To Death By Muslim 'Refugee' For Preventing Young Girl From Sexual Assault https://t.co/9Qou4bH9vF via @usheraldnews"
"tw:863091649743912970","0","#Hungary don't accept them! Look at Western Europe....it is a mess! https://t.co/Jo3i8nlID2"
"tw:863093358230732800","0","15-Year-Old Boy Knifed To Death By Muslim 'Refugee' For… https://t.co/d7lm78NrQi"
"tw:863096262509432833","0","This kind of thing deserves a death sentence. https://t.co/HPMFDiwZTb"
"tw:863097314625368069","0","RT @CharlesMPowell: This kind of thing deserves a death sentence. https://t.co/HPMFDiwZTb"
"tw:863097833104134144","0","@VendettaVimiera Sign up to die for Estonia goyim!

(and then they can also make Estonia take migrants cuz no muh holocaust/AIPAC)"
"tw:863098005628616704","0","RT @KatePatriot: @VendettaVimiera Sign up to die for Estonia goyim!

(and then they can also make Estonia take migrants cuz no muh holocaus…"
"tw:863107121209933825","0","Keep an eye on this story. Questions remain over U.S. border agent's shooting death near Bisbee https://t.co/zOyYNIS6ML #azright"
"tw:863114907943927808","0","@dcexaminer Eric Holder the man RESPONSIBLE 4the death of an American Border Agent Murdered w GUNS sent over the bo… https://t.co/13UdCZfUAE"
"tw:863116583274762241","0","In memory to Bangladeshi migrant #Manan stabbed to death 6y ago during pogrom orchestrated by neonazi #GoldenDawn… https://t.co/do7v4ChbzK"
"tw:863116861789138945","0","RT @Lihtenvalner: In memory to Bangladeshi migrant #Manan stabbed to death 6y ago during pogrom orchestrated by neonazi #GoldenDawn… "
"tw:863117294502895616","0","RT @LieDeeYah: @dcexaminer Eric Holder the man RESPONSIBLE 4the death of an American Border Agent Murdered w GUNS sent over the bo… "
"tw:863119914525220865","0","RT @eatps_: ⚠️ Another sadly weekend in the Mediterranean: refugee death toll for 2017 now above 1,300 after two more sinkings...https://t.…"
"tw:863122817952305152","1","Einen Doppeldeckerbus mieten, und die gesicherten Gäste zurück in ihre Heimat bringen?
#Berlin https://t.co/uXMAA3fYT2"
"tw:863123266445168646","1","RT @MiekeBush: Einen Doppeldeckerbus mieten, und die gesicherten Gäste zurück in ihre Heimat bringen?
#Berlin https://t.co/uXMAA3fYT2"
"tw:863126232971530246","0","RT @Rachael_Swindon: Kelvin MacKenzie has reportedly said that Jeremy Corbyn ""knifed to death by asylum seeker” would be his ideal newspape…"
"tw:863130486792757248","0","RT @JohanTeissier: ""30 millions de migrants africains pourraient arriver en Europe dans les prochaines années"" 
#FermonsLesFrontières… "
"tw:863132434187071488","0","RT @Celeste112405: More than 18k Syrian Children became already victim of illegal #organharvest #Turkey #UN More than 10k refugee chil… "
"tw:863136369283133442","1","I would be open to beating this man to death . https://t.co/3mKU9Xhvj5"
"tw:863136741842092032","0","Lauren Southern is a literal fascist who wishes death upon refugees. https://t.co/6vqyJccS2j"
"tw:863137158034472960","0","RT @deathpigeon: Lauren Southern is a literal fascist who wishes death upon refugees. https://t.co/6vqyJccS2j"
"tw:863141231211229184","0","Socrates: either death is a state of nothingness and utter unconsciousness, or there is a change and migration of the soul (Apology)"
"tw:863151260240883713","0","My first memories are of that monstrosity being taken down, and more die yearly on the US border than were ever killed by the Death Strips."
"tw:863153429249699842","0","RT @Aknorals: My first memories are of that monstrosity being taken down, and more die yearly on the US border than were ever killed by the…"
"tw:863163139365502977","0","Not only no women or children, missing at least 32 genders; white yellow beige &amp; red people; &amp; I dont see any wheel… https://t.co/myhk8hkeRd"
"tw:863163873821564928","0","RT @twitmadin: Not only no women or children, missing at least 32 genders; white yellow beige &amp; red people; &amp; I dont see any wheel… "
"tw:863172684406018051","0","No. of people who die trying to reach Europe by crossing #Mediterranean is comparable to what #MSF sees in war zones
https://t.co/bnuDpAwwDj"
"tw:863172941554515968","0","RT @YourAnonCentral: No. of people who die trying to reach Europe by crossing #Mediterranean is comparable to what #MSF sees in war zones
h…"
"tw:863187932357820416","0","RT @NYCAntifa: While fascist Lauren Southern takes part in anti-refugee stunts, folks are risking their lives fleeing Libya https://t.co/SR…"
"tw:863229760536805377","0","15-Year-Old Boy Stabbed To Death By #Muslim ‘Refugee’ For Preventing Young Girl From Sexual Assault https://t.co/yD8iCAOpCy via @usasupreme"
"tw:863253783165505536","0","https://t.co/OMgYgqLvYn #migrants #migration #refugees #Asylum #AsylumSeekers #immigration #immigrants #SanctuaryCity #SanctuaryCities"
"tw:863257482524631040","0","Our border are burning but BJP are keeping us divided on cow,love jihad,3Talaq!Time 2concentrate 4unity,not politics https://t.co/HbbpYr5Su6"
"tw:863257640629141505","0","RT @arjunmodhwadia: Our border are burning but BJP are keeping us divided on cow,love jihad,3Talaq!Time 2concentrate 4unity,not politics ht…"
"tw:863275982697906176","0","Death penalty please. https://t.co/h3cCrGa41A"
"tw:863276817561640960","0","RT @1peepersmom: Death penalty please. https://t.co/h3cCrGa41A"
"tw:863281450254290945","0","Signs of #opioidepidemic easing slightly in Mass. Awareness, treatment, border security: Thank you @realDonaldTrump  https://t.co/3Zprt3ru6G"
"tw:863298834549616641","0","@Unify2gether @CallMeRonnie69 @jihadaeon @ThomasWictor @drawandstrike Cerno=right, facts/discus
1-Rape/Violence sta… https://t.co/rgARrT0XtS"
"tw:863298862844432384","0","Cerno=right, facts/discus
1-Rape/Violence stats in all major cities in Europe
2- 8-10 million migrants heading to E… https://t.co/9iAprkpmOA"
"tw:863310981665091584","0","RT @PaniDubito: @SaveMySweden @leonardo1jack @lilysei @AndreasDefconi @RaeAbrahams @EzidenWeltweit @MichelleRempel @khalid_ELIAS197… "
"tw:863332344928882688","0","Please RT. #Mediterranean #Rescue #OperationTriton #migrants #ForMigration #RefugeesWelcome #CéadMíleFáilte… https://t.co/CHQ4mDMcue"
"tw:863335107029073920","0","We are in great danger of not being shocked &amp; outraged by this ever increasing wave of refugee crime. It's normalis… https://t.co/NDgykZOvKa"
"tw:863335496482787332","0","RT @KruntFrucker: We are in great danger of not being shocked &amp; outraged by this ever increasing wave of refugee crime. It's normalis… "
"tw:863347471166124032","0","RT @JdkiddD: Obama created the illegal immigrant influx. Jun. 2012 stopped deportation of illegals that came to U.S. as children… "
"tw:863356772886732800","0","RT @asielenmigratie: Boats 4 People publishes information guide for families of migrants who die or go missing while crossing Central M… ht…"
"tw:863358709958930432","0","Foreign policy has resulted in mass migration, growth in terrorism, the death of our brave soldiers. And enormous profit for UK arms dealers"
"tw:863359158904643585","0","RT @AdamWalkerGB: Foreign policy has resulted in mass migration, growth in terrorism, the death of our brave soldiers. And enormous profit…"
"tw:863360516621824000","0","@EricHolder U know what is ""dumb?""  How U where never held accountable for the death of a BORDER AGENT!!!!!!!!!! #bloodonURhands"
"tw:863361005333688321","0","@EricHolder U know what is ""dumb?""  How U where never held accountable for the death of a BORDER AGENT!!!!!!!!!!… https://t.co/e8aWLMIA7i"
"tw:863367846826528768","0","@ashokepandit @dpdharini531 How can they?Their movies r sponsored frm across the border.If they do so, they wud starve to death"
"tw:863378429445648386","1","Inmigrantes Venezolanos (opositores a Nicolás) agreden a inmigrante Peruano en España (VETE de aquí muerto de hambre). ¡FASCISMO PURO! ☕️"
"tw:863379068242321408","1","RT @VenezuelaH4ck: Inmigrantes Venezolanos (opositores a Nicolás) agreden a inmigrante Peruano en España (VETE de aquí muerto de hambre). ¡…"
"tw:863383233546903552","0","@kvictoria1103 @pegidarocks Nah migrants refuse that ... WE die"
"tw:863385407400153088","0","RT @cerci_elena: @kvictoria1103 @pegidarocks Nah migrants refuse that ... WE die"
"tw:863397779317469186","0","Mehbooba Mufti expresses grief over death of two civilians in cross-border firing form Pakistan https://t.co/9u0eNlmrK7"
"tw:863398519687831552","0","RT @IndianExpress: Mehbooba Mufti expresses grief over death of two civilians in cross-border firing form Pakistan https://t.co/9u0eNlmrK7"
"tw:863398992645832704","0","Mehbooba Mufti expresses grief over death of two civilians in cross-border firing from Pakistan https://t.co/9u0eNlmrK7"
"tw:863399026393141248","0","RT @IndianExpress: Mehbooba Mufti expresses grief over death of two civilians in cross-border firing from Pakistan https://t.co/9u0eNlmrK7"
"tw:863399765266116608","0","#3Novices : Mehbooba Mufti expresses grief over death of two civilians in cross-border firing form Pakistan May 13, 2017 at 07:46PM …"
"tw:863399810749014016","0","#MehboobaMufti expresses grief over death of two civilians in cross-border firing from Pakistan… https://t.co/r0BljAwNiA"
"tw:863404153112064000","0","Mehbooba Mufti expresses grief over death of two civilians in cross-border firing… https://t.co/c1mTbSdt4E https://t.co/6kGUNVxajW"
"tw:863417184042831874","0","@BBCRadio4 Profile 19.00 Kelvin Mackenzie. How low can you possibly get? his fantasy headline was Corbyn done to death by an asylum seeker."
"tw:863417249616539648","0","Only the brain dead could say that. It puts pressure on NHS, schools, welfare, housing, courts, prisons, etc etc https://t.co/3rp01JWXUD"
"tw:863417387995082752","0","RT @anthea_bailey: Only the brain dead could say that. It puts pressure on NHS, schools, welfare, housing, courts, prisons, etc etc https:/…"
"tw:863418042948214785","0","RT @denisthehat88: @BBCRadio4 Profile 19.00 Kelvin Mackenzie. How low can you possibly get? his fantasy headline was Corbyn done to death b…"
"tw:863429028656537600","0","RT @BBCWorld: Migrant crisis: UN says 250 missing in shipwrecks https://t.co/ThlzkF40BO"
"tw:863435396486762496","0","Asylum limbo: the woman who can't stay in Britain, but can't leave either https://t.co/UJGRVgaa2C"
"tw:863460195011223552","0","#AzadiLieExposed shabnam lone is also terrorist and she should be hanged till death on border.."
"tw:863462964480712704","0","RT @techck: #AzadiLieExposed shabnam lone is also terrorist and she should be hanged till death on border.."
"tw:863467312371945472","0","Palacios hijo de re mil puta que te haces el choro si sos un refugiado muerto de hambre"
"tw:863467416441040896","0","RT @JuliClavero: Palacios hijo de re mil puta que te haces el choro si sos un refugiado muerto de hambre"
"tw:863473894241513475","0","@LindseySnell @Lauren_Southern You have no moral justification for encouraging economic migrants to drown trying to… https://t.co/mHLXnb1HoC"
"tw:863474049187491842","0","RT @volksleben: @LindseySnell @Lauren_Southern You have no moral justification for encouraging economic migrants to drown trying to… "
"tw:863500421624733697","1","wenn man sich diese Gewalt der islamischen Migranten in Paris anschaut, weiß ich sofort das die Wahl #Macron Betrug… https://t.co/KuAzz0xocJ"
"tw:863500550163267592","1","RT @RdigerTodtenha2: wenn man sich diese Gewalt der islamischen Migranten in Paris anschaut, weiß ich sofort das die Wahl #Macron Betrug… "
"tw:863507357325774848","0","RT @AliMohamoud: Horrific phone calls reveal how Italian Coast Guard let dozens of refugees drown including dozens of children  https://t.c…"
"tw:863524203001253888","0","RT @creepingsharia: Texas: Iraqi jihadist entered US as refugee is now MISSING! DOJ refused to prosecute prior to election https://t.co/gCO…"
"tw:863529865735282688","0","Good thing we stopped those 1000 Syrian refugee kids fleeing death from coming to the US. Then the US would have really been fucked up."
"tw:863532020584116224","0","Good thing Trump stopped those 1000 Syrian refugee kids fleeing death from coming to the US &amp; turning the country into a dystopian hellhole."
"tw:863532164352180224","0","RT @ChrChristensen: Good thing Trump stopped those 1000 Syrian refugee kids fleeing death from coming to the US &amp; turning the country into…"
"tw:863536942402678784","0","Gotcha dead to rights @Twitter how much are @TheDemocrats and @georgesoros paying you? https://t.co/bq30ZT7bBo"
"tw:863540533347725316","1","Questions remain over U.S. border agent's shooting death near Bisbee https://t.co/qaPjHnVlCO"
"tw:863540930867073024","1","RT @usacsmret: Questions remain over U.S. border agent's shooting death near Bisbee https://t.co/qaPjHnVlCO"
"tw:863568149467279360","0","Uhm, wind turbines provide a plentiful recurring data set of dead birds.... https://t.co/qi1uAf8XYq"
"tw:863568365205557248","0","RT @Patmar317: Uhm, wind turbines provide a plentiful recurring data set of dead birds.... https://t.co/qi1uAf8XYq"
"tw:863574130964168704","1","Killed just before the 2012 election, a local reporter questions if this hero's death was an Obama Admin cover-up.
https://t.co/ZXeBQTW95g"
"tw:863574195946622977","1","bluelivesmtr: Killed just before the 2012 election, a local reporter questions if this hero's death was an Obama A… https://t.co/IvXcPl8HXi"
"tw:863574237252128768","1","RT @bluelivesmtr: Killed just before the 2012 election, a local reporter questions if this hero's death was an Obama Admin cover-up.
https:…"
"tw:863575116680187904","0","Migrants would rather die than stay in Libya's slave markets—and the EU should be ashamed | Opinion https://t.co/WOG69jYOyD"
"tw:863578126437289984","0","Fox 10 Reporter Questions The U.S. Government’s Story On Agent Nicholas Ivie’s Death https://t.co/sgoxCy3c4V via @bluelivesmtr"
"tw:863583616391098368","0","RT @saksivas_: Congolese 'Refugee' Beat 64-Year-Old Woman To Death In New York.
#TravelBan @POTUS 
https://t.co/XEikEgBMZq https://t.co/tWX…"
"tw:863585052201893889","1","#altright smash this primitive POS to death with a brick then send his corpse back to Africa, send the Congo Gov a… https://t.co/68GsO7XU1w"
"tw:863589343373307904","0","Makes my blood boil cause last admin has every detail on my MST and NEVER court marshaled my attacker. Just coverin… https://t.co/eKxKxeIPdl"
"tw:863602116459474944","0","@Annamariac16 @AWAKEALERT @Wonam6 @TulsiGabbard Yes, there are 10thousand plus Syrian refugee children missing &amp; un… https://t.co/BmglWoqcDx"
"tw:863602455539466240","0","RT @brownrecluse101: @Annamariac16 @AWAKEALERT @Wonam6 @TulsiGabbard Yes, there are 10thousand plus Syrian refugee children missing &amp; un… "
"tw:863616682497003520","0","Still how many deaths will it take 2stop this murderous madness Muslim immigration?How many families will cry for t… https://t.co/rk3DY8Z8ZL"
"tw:863617002824282113","0","RT @Boris82059854: Still how many deaths will it take 2stop this murderous madness Muslim immigration?How many families will cry for t… "
"tw:863630539445727232","0","Immigration / Asylum detention centres - run for profit. That means when people risk life &amp; death to come here PROFIT. Who's getting the ££?"
"tw:863647830757527553","0","Italian Coast Guard let dozens of refugees drown, phone calls reveal https://t.co/CtzpUv8lbb"
"tw:863664281824395268","0","#Germany favors #refugees #migrants #asylumseekers over its own citizens even if they are poor Germans https://t.co/OwMCJ45wg5"
"tw:863665453981466625","0","RT @JoumanaGebara: #Germany favors #refugees #migrants #asylumseekers over its own citizens even if they are poor Germans https://t.co/OwMC…"
"tw:863668092701876224","0","this man should be put to death, no meme https://t.co/IFlCspeJ1N"
"tw:863668277716889600","0","RT @teeveekwa: this man should be put to death, no meme https://t.co/IFlCspeJ1N"
"tw:863675729367756800","0","RT @PaniDubito: @SaveMySweden @leonardo1jack @lilysei @AndreasDefconi @RaeAbrahams @EzidenWeltweit @MichelleRempel @khalid_ELIAS197… "
"tw:863679208916230146","0","Arizona migration trends tracked through ‘death map’ of discovered human remains #Arizona https://t.co/a1PChK9Qmu"
"tw:863697279047397377","0","Lees: The suicide of Reason. 

En: VN Replacement Migration. 

En: Kouwenhoven Kalergi EU prijs. 

Wees voorbereid. https://t.co/PArSHWdW4f"
"tw:863697609109774336","0","RT @Blondemevrouw1: Lees: The suicide of Reason. 

En: VN Replacement Migration. 

En: Kouwenhoven Kalergi EU prijs. 

Wees voorbereid. htt…"
"tw:863713944132878336","0","RT @davidsheen: .@firstlookmedia distributing documentary on African refugee stomped to death @ Beersheba bus station by Israeli mo… "
"tw:863717113537712128","0","Woningen van autochtone Duitsers worden geconfisqueerd om migranten te huisvesten, die illegaal 't land binnenkwame… https://t.co/TYB8yH2eA3"
"tw:863717148371320832","0","Tired of waiting at the DMV, SocSec Admin, Border Crossings, Voting Booth or even Death Row?

No worries - there's… https://t.co/6bV6CfZwDS"
"tw:863717345243656193","0","RT @Percolator_HNJ: Woningen van autochtone Duitsers worden geconfisqueerd om migranten te huisvesten, die illegaal 't land binnenkwame… "
"tw:863717751713652737","0","RT @stwalljckson1: Tired of waiting at the DMV, SocSec Admin, Border Crossings, Voting Booth or even Death Row?

No worries - there's… "
"tw:863720665123344387","1","@cjwerleman .

Tell that to this little Swedish girl. Oh tha's right, you can't, she's dead.
Murdered by a Muslim ""… https://t.co/5OB6nAdjAf"
"tw:863724698214989826","1","RT @RichardCleland1: @cjwerleman .

Tell that to this little Swedish girl. Oh tha's right, you can't, she's dead.
Murdered by a Muslim ""… "
"tw:863725091124850688","0","ship ""Aquarius"" back on the Libyan coast, waiting for migrants to ferry them all the way across the Med to Europe,… https://t.co/XboCiRBCA8"
"tw:863726444073058304","0","RT @ProfessorWerner: ship ""Aquarius"" back on the Libyan coast, waiting for migrants to ferry them all the way across the Med to Europe,… "
"tw:863732032161161216","0","Hehe! https://t.co/eY90oCJqvF"
"tw:863732846078382080","0","RT @mamacat2u: Hehe! https://t.co/eY90oCJqvF"
"tw:863746142097612800","0","DEATH THREAT: A Caller Threatens To Kill Ammar’s Family.  Latest installment in true story of a refugee family... https://t.co/M2UV9K8oO9"
"tw:863748046567419904","0","RT @votefishfinger: Immigration / Asylum detention centres - run for profit. That means when people risk life &amp; death to come here PROFIT.…"
"tw:863748573250424833","0","RT @JakeHalpern: DEATH THREAT: A Caller Threatens To Kill Ammar’s Family.  Latest installment in true story of a refugee family... https://…"
"tw:863750755613892612","0","Swedish far-Right mob attacks muslim migrants... defend your country or ruled and die by sharia law... https://t.co/LGPxM89ZCx"
"tw:863751300735021056","0","RT @klaasvaak1533: Swedish far-Right mob attacks muslim migrants... defend your country or ruled and die by sharia law... https://t.co/LGPx…"
